FechaEmision;Año;Mes;Tipo de Comprobante;Nro. Doc. Receptor;DenominacionReceptor;IVA 10,5%;Imp. Neto Gravado IVA 10,5%;IVA 21%;Imp. Neto Gravado IVA 21%;IVA 27%;Imp. Neto Gravado IVA 27%;Imp. Neto Gravado Total;Imp. Neto No Gravado;Imp. Op. Exentas;Otros Tributos;Total IVA;Imp. Total;TotalVenta;Anio;Anio_ajuste;Mes_ajuste;IPC_fila;Coef_Deflactor;TotalVenta_Real;TotalVenta_Nominal
2023-01-02;2023;1;1;30657033770;Sin cliente;0;0;1704;8115;0;0;8115;0;0;0;1704;9820;9820;2023;2023;1;1.06;8.133757939153409;79874;9820
2023-01-02;2023;1;1;30657033770;Sin cliente;0;0;6115;29121;0;0;29121;0;0;0;6115;36402;36402;2023;2023;1;1.06;8.133757939153409;296085;36402
2023-01-02;2023;1;1;30657033770;Sin cliente;0;0;1197;5700;0;0;5700;0;0;0;1197;7801;7801;2023;2023;1;1.06;8.133757939153409;63451;7801
2023-01-02;2023;1;1;30657033770;Sin cliente;0;0;8642;41157;0;0;41157;0;0;0;8642;49800;49800;2023;2023;1;1.06;8.133757939153409;405061;49800
2023-01-02;2023;1;1;30657033770;Sin cliente;50435;480335;0;0;0;0;480335;0;0;0;50435;549983;549983;2023;2023;1;1.06;8.133757939153409;4473429;549983
2023-01-02;2023;1;1;30657033770;Sin cliente;0;0;381;1818;0;0;1818;0;0;0;381;2200;2200;2023;2023;1;1.06;8.133757939153409;17894;2200
2023-01-03;2023;1;1;30657033770;Sin cliente;0;0;2734;13019;0;0;13019;0;0;0;2734;16340;16340;2023;2023;1;1.06;8.133757939153409;132906;16340
2023-01-03;2023;1;1;30657033770;Sin cliente;0;0;22050;105000;0;0;105000;0;0;0;22050;127050;127050;2023;2023;1;1.06;8.133757939153409;1033394;127050
2023-01-03;2023;1;1;30657033770;Sin cliente;0;0;1259;5998;0;0;5998;0;0;0;1259;7258;7258;2023;2023;1;1.06;8.133757939153409;59035;7258
2023-01-03;2023;1;1;30657033770;Sin cliente;1677;15973;0;0;0;0;15973;0;0;0;1677;17650;17650;2023;2023;1;1.06;8.133757939153409;143561;17650
2023-01-03;2023;1;1;30657033770;Sin cliente;0;0;1874;8925;0;0;8925;0;0;0;1874;10800;10800;2023;2023;1;1.06;8.133757939153409;87845;10800
2023-01-03;2023;1;1;30657033770;Sin cliente;723;6887;1808;8614;0;0;15501;0;0;0;2532;18033;18033;2023;2023;1;1.06;8.133757939153409;146676;18033
2023-01-03;2023;1;1;30657033770;Sin cliente;0;0;280;1334;0;0;1334;0;0;0;280;1655;1655;2023;2023;1;1.06;8.133757939153409;13461;1655
2023-01-03;2023;1;1;30657033770;Sin cliente;0;0;0;0;433;1605;1605;0;0;0;433;2102;2102;2023;2023;1;1.06;8.133757939153409;17097;2102
2023-01-03;2023;1;1;30657033770;Sin cliente;0;0;1995;9504;0;0;9504;0;0;0;1995;11500;11500;2023;2023;1;1.06;8.133757939153409;93538;11500
2023-01-03;2023;1;1;30657033770;Sin cliente;0;0;7407;35275;0;0;35275;0;0;0;7407;43741;43741;2023;2023;1;1.06;8.133757939153409;355779;43741
2023-01-03;2023;1;11;30657033770;Sin cliente;0;0;0;0;0;0;0;0;0;0;0;4800;4800;2023;2023;1;1.06;8.133757939153409;39042;4800
2023-01-05;2023;1;1;30657033770;Sin cliente;0;0;1039;4949;0;0;4949;0;0;0;1039;7565;7565;2023;2023;1;1.06;8.133757939153409;61532;7565
2023-01-05;2023;1;1;30657033770;Sin cliente;3689;35141;0;0;0;0;35141;0;0;0;3689;38831;38831;2023;2023;1;1.06;8.133757939153409;315842;38831
2023-01-05;2023;1;1;30657033770;Sin cliente;0;0;4238;20185;0;0;20185;0;0;0;4238;25390;25390;2023;2023;1;1.06;8.133757939153409;206516;25390
2023-01-06;2023;1;1;30657033770;Sin cliente;0;0;1811;8624;0;0;8624;0;0;0;1811;10435;10435;2023;2023;1;1.06;8.133757939153409;84876;10435
2023-01-06;2023;1;1;30657033770;Sin cliente;0;0;1971;9386;0;0;9386;0;0;0;1971;11732;11732;2023;2023;1;1.06;8.133757939153409;95425;11732
2023-01-06;2023;1;1;30657033770;Sin cliente;482;4591;1184;5640;0;0;10231;0;0;0;1666;11898;11898;2023;2023;1;1.06;8.133757939153409;96775;11898
2023-01-06;2023;1;1;30657033770;Sin cliente;0;0;3957;18843;0;0;18843;0;0;0;3957;22800;22800;2023;2023;1;1.06;8.133757939153409;185450;22800
2023-01-07;2023;1;1;30657033770;Sin cliente;1677;15973;0;0;0;0;15973;0;0;0;1677;17650;17650;2023;2023;1;1.06;8.133757939153409;143561;17650
2023-01-08;2023;1;1;30657033770;Sin cliente;14863;141561;0;0;0;0;141561;0;0;0;14863;162087;162087;2023;2023;1;1.06;8.133757939153409;1318376;162087
2023-01-09;2023;1;1;30657033770;Sin cliente;0;0;22823;108684;0;0;108684;0;0;0;22823;135855;135855;2023;2023;1;1.06;8.133757939153409;1105012;135855
2023-01-09;2023;1;1;30657033770;Sin cliente;0;0;2273;10828;0;0;10828;0;0;0;2273;13101;13101;2023;2023;1;1.06;8.133757939153409;106560;13101
2023-01-09;2023;1;1;30657033770;Sin cliente;0;0;18128;86325;0;0;86325;0;0;0;18128;108338;108338;2023;2023;1;1.06;8.133757939153409;881195;108338
2023-01-09;2023;1;1;30657033770;Sin cliente;831;7920;0;0;0;0;7920;0;0;0;831;8752;8752;2023;2023;1;1.06;8.133757939153409;71187;8752
2023-01-09;2023;1;1;30657033770;Sin cliente;0;0;1113;5304;0;0;5304;0;0;0;1113;8107;8107;2023;2023;1;1.06;8.133757939153409;65940;8107
2023-01-09;2023;1;1;30657033770;Sin cliente;5569;53040;13356;63600;0;0;116640;0;0;0;18925;135565;135565;2023;2023;1;1.06;8.133757939153409;1102653;135565
2023-01-10;2023;1;1;30657033770;Sin cliente;0;0;1468;6994;0;0;6994;0;0;0;1468;9162;9162;2023;2023;1;1.06;8.133757939153409;74521;9162
2023-01-10;2023;1;1;30657033770;Sin cliente;0;0;7383;35160;0;0;35160;0;0;0;7383;42543;42543;2023;2023;1;1.06;8.133757939153409;346034;42543
2023-01-10;2023;1;1;30657033770;Sin cliente;0;0;13860;66000;0;0;66000;0;0;0;13860;84480;84480;2023;2023;1;1.06;8.133757939153409;687140;84480
2023-01-10;2023;1;1;30657033770;Sin cliente;0;0;2317;11036;0;0;11036;0;0;0;2317;14126;14126;2023;2023;1;1.06;8.133757939153409;114897;14126
2023-01-11;2023;1;1;30657033770;Sin cliente;0;0;1562;7438;0;0;7438;0;0;0;1562;9298;9298;2023;2023;1;1.06;8.133757939153409;75628;9298
2023-01-11;2023;1;1;30657033770;Sin cliente;0;0;9814;46735;0;0;46735;0;0;0;9814;56550;56550;2023;2023;1;1.06;8.133757939153409;459964;56550
2023-01-11;2023;1;1;30657033770;Sin cliente;0;0;26088;124231;0;0;124231;0;0;0;26088;155288;155288;2023;2023;1;1.06;8.133757939153409;1263075;155288
2023-01-12;2023;1;1;30657033770;Sin cliente;0;0;1891;9008;0;0;9008;0;0;0;1891;10900;10900;2023;2023;1;1.06;8.133757939153409;88658;10900
2023-01-12;2023;1;1;30657033770;Sin cliente;0;0;13268;63183;0;0;63183;0;0;0;13268;76452;76452;2023;2023;1;1.06;8.133757939153409;621842;76452
2023-01-12;2023;1;1;30657033770;Sin cliente;0;0;2721;12961;0;0;12961;0;0;0;2721;15683;15683;2023;2023;1;1.06;8.133757939153409;127562;15683
2023-01-12;2023;1;1;30657033770;Sin cliente;831;7920;1184;5640;0;0;13560;0;0;0;2016;15576;15576;2023;2023;1;1.06;8.133757939153409;126691;15576
2023-01-12;2023;1;1;30657033770;Sin cliente;0;0;1413;6732;0;0;6732;451;0;201;1413;8806;8806;2023;2023;1;1.06;8.133757939153409;71626;8806
2023-01-12;2023;1;1;30657033770;Sin cliente;0;0;0;0;1223;4532;4532;0;0;0;1223;5937;5937;2023;2023;1;1.06;8.133757939153409;48290;5937
2023-01-12;2023;1;1;30657033770;Sin cliente;0;0;0;0;632;2341;2341;0;0;0;632;3066;3066;2023;2023;1;1.06;8.133757939153409;24938;3066
2023-01-12;2023;1;1;30657033770;Sin cliente;0;0;318;1515;0;0;1515;101;0;0;318;1936;1936;2023;2023;1;1.06;8.133757939153409;15747;1936
2023-01-13;2023;1;1;30657033770;Sin cliente;831;7920;1173;5585;0;0;13506;0;0;0;2004;15510;15510;2023;2023;1;1.06;8.133757939153409;126155;15510
2023-01-13;2023;1;1;30657033770;Sin cliente;1752;16687;0;0;0;0;16687;0;0;0;1752;18440;18440;2023;2023;1;1.06;8.133757939153409;149986;18440
2023-01-13;2023;1;1;30657033770;Sin cliente;0;0;3694;17592;0;0;17592;0;0;0;3694;23748;23748;2023;2023;1;1.06;8.133757939153409;193160;23748
2023-01-14;2023;1;1;30657033770;Sin cliente;0;0;3204;15258;0;0;15258;0;0;0;3204;18462;18462;2023;2023;1;1.06;8.133757939153409;150165;18462
2023-01-14;2023;1;1;30657033770;Sin cliente;0;0;6994;33307;0;0;33307;0;0;0;6994;40301;40301;2023;2023;1;1.06;8.133757939153409;327799;40301
2023-01-14;2023;1;1;30657033770;Sin cliente;0;0;0;0;3643;13495;13495;0;0;0;3643;18794;18794;2023;2023;1;1.06;8.133757939153409;152866;18794
2023-01-15;2023;1;1;30657033770;Sin cliente;0;0;3874;18451;0;0;18451;0;0;0;3874;23617;23617;2023;2023;1;1.06;8.133757939153409;192095;23617
2023-01-16;2023;1;1;30657033770;Sin cliente;0;0;3593;17110;0;0;17110;0;0;0;3593;20703;20703;2023;2023;1;1.06;8.133757939153409;168393;20703
2023-01-16;2023;1;1;30657033770;Sin cliente;943;8989;7257;34558;0;0;43547;0;0;0;8201;54880;54880;2023;2023;1;1.06;8.133757939153409;446381;54880
2023-01-16;2023;1;1;30657033770;Sin cliente;2012;19168;0;0;0;0;19168;0;0;0;2012;21180;21180;2023;2023;1;1.06;8.133757939153409;172273;21180
2023-01-16;2023;1;1;30657033770;Sin cliente;3689;35141;0;0;0;0;35141;0;0;0;3689;38831;38831;2023;2023;1;1.06;8.133757939153409;315842;38831
2023-01-16;2023;1;1;30657033770;Sin cliente;3018;28752;0;0;0;0;28752;0;0;0;3018;31770;31770;2023;2023;1;1.06;8.133757939153409;258409;31770
2023-01-16;2023;1;1;30657033770;Sin cliente;0;0;8217;39130;0;0;39130;0;0;0;8217;48913;48913;2023;2023;1;1.06;8.133757939153409;397847;48913
2023-01-16;2023;1;1;30657033770;Sin cliente;5325;50714;0;0;0;0;50714;0;0;0;5325;58068;58068;2023;2023;1;1.06;8.133757939153409;472311;58068
2023-01-17;2023;1;1;30657033770;Sin cliente;0;0;78;375;0;0;375;0;0;0;78;492;492;2023;2023;1;1.06;8.133757939153409;4002;492
2023-01-17;2023;1;1;30657033770;Sin cliente;5031;47920;0;0;0;0;47920;0;0;0;5031;52951;52951;2023;2023;1;1.06;8.133757939153409;430691;52951
2023-01-17;2023;1;1;30657033770;Sin cliente;0;0;4338;20661;0;0;20661;0;0;0;4338;25000;25000;2023;2023;1;1.06;8.133757939153409;203344;25000
2023-01-17;2023;1;1;30657033770;Sin cliente;0;0;22470;107000;0;0;107000;0;0;0;22470;136960;136960;2023;2023;1;1.06;8.133757939153409;1113999;136960
2023-01-17;2023;1;1;30657033770;Sin cliente;831;7920;0;0;0;0;7920;0;0;0;831;8752;8752;2023;2023;1;1.06;8.133757939153409;71187;8752
2023-01-18;2023;1;1;30657033770;Sin cliente;0;0;5050;24049;0;0;24049;0;0;0;5050;29100;29100;2023;2023;1;1.06;8.133757939153409;236692;29100
2023-01-18;2023;1;1;30657033770;Sin cliente;0;0;673;3205;0;0;3205;0;0;0;673;4864;4864;2023;2023;1;1.06;8.133757939153409;39563;4864
2023-01-18;2023;1;1;30657033770;Sin cliente;0;0;114024;542975;0;0;542975;0;0;0;114024;657000;657000;2023;2023;1;1.06;8.133757939153409;5343879;657000
2023-01-18;2023;1;1;30657033770;Sin cliente;0;0;77318;368182;0;0;368182;0;0;0;77318;445500;445500;2023;2023;1;1.06;8.133757939153409;3623589;445500
2023-01-18;2023;1;1;30657033770;Sin cliente;0;0;22909;109090;0;0;109090;0;0;0;22909;132000;132000;2023;2023;1;1.06;8.133757939153409;1073656;132000
2023-01-18;2023;1;1;30657033770;Sin cliente;0;0;4587;21843;0;0;21843;0;0;0;4587;27494;27494;2023;2023;1;1.06;8.133757939153409;223630;27494
2023-01-18;2023;1;1;30657033770;Sin cliente;0;0;4409;20998;0;0;20998;0;0;0;4409;28596;28596;2023;2023;1;1.06;8.133757939153409;232593;28596
2023-01-18;2023;1;3;30657033770;Sin cliente;0;0;149;711;0;0;711;47;0;0;149;-908;-908;2023;2023;1;1.06;8.133757939153409;-7385;-908
2023-01-18;2023;1;3;30657033770;Sin cliente;0;0;86;412;0;0;412;27;0;0;86;-526;-526;2023;2023;1;1.06;8.133757939153409;-4278;-526
2023-01-18;2023;1;3;30657033770;Sin cliente;0;0;46;222;0;0;222;14;0;0;46;-283;-283;2023;2023;1;1.06;8.133757939153409;-2302;-283
2023-01-19;2023;1;1;30657033770;Sin cliente;0;0;4799;22852;0;0;22852;0;0;0;4799;27651;27651;2023;2023;1;1.06;8.133757939153409;224907;27651
2023-01-19;2023;1;1;30657033770;Sin cliente;8774;83567;0;0;0;0;83567;0;0;0;8774;92341;92341;2023;2023;1;1.06;8.133757939153409;751079;92341
2023-01-20;2023;1;1;30657033770;Sin cliente;0;0;1047;4985;0;0;4985;0;0;0;1047;7566;7566;2023;2023;1;1.06;8.133757939153409;61540;7566
2023-01-20;2023;1;1;30657033770;Sin cliente;0;0;2328;11089;0;0;11089;0;0;0;2328;14194;14194;2023;2023;1;1.06;8.133757939153409;115451;14194
2023-01-20;2023;1;1;30657033770;Sin cliente;987;9408;0;0;0;0;9408;0;0;0;987;10395;10395;2023;2023;1;1.06;8.133757939153409;84550;10395
2023-01-20;2023;1;1;30657033770;Sin cliente;0;0;5842;27822;0;0;27822;0;0;0;5842;33664;33664;2023;2023;1;1.06;8.133757939153409;273815;33664
2023-01-21;2023;1;1;30657033770;Sin cliente;0;0;3954;18828;0;0;18828;0;0;0;3954;23630;23630;2023;2023;1;1.06;8.133757939153409;192201;23630
2023-01-23;2023;1;1;30657033770;Sin cliente;0;0;1033;4920;0;0;4920;0;0;0;1033;5953;5953;2023;2023;1;1.06;8.133757939153409;48420;5953
2023-01-23;2023;1;1;30657033770;Sin cliente;0;0;1047;4985;0;0;4985;0;0;0;1047;7566;7566;2023;2023;1;1.06;8.133757939153409;61540;7566
2023-01-23;2023;1;1;30657033770;Sin cliente;13724;130712;0;0;0;0;130712;0;0;0;13724;149665;149665;2023;2023;1;1.06;8.133757939153409;1217339;149665
2023-01-24;2023;1;1;30657033770;Sin cliente;0;0;697;3319;0;0;3319;0;0;0;697;4148;4148;2023;2023;1;1.06;8.133757939153409;33739;4148
2023-01-24;2023;1;1;30657033770;Sin cliente;0;0;2267;10799;0;0;10799;0;0;0;2267;14334;14334;2023;2023;1;1.06;8.133757939153409;116589;14334
2023-01-24;2023;1;1;30657033770;Sin cliente;0;0;9091;43290;0;0;43290;0;0;0;9091;54113;54113;2023;2023;1;1.06;8.133757939153409;440142;54113
2023-01-24;2023;1;1;30657033770;Sin cliente;0;0;1648;7851;0;0;7851;0;0;0;1648;9814;9814;2023;2023;1;1.06;8.133757939153409;79825;9814
2023-01-24;2023;1;1;30657033770;Sin cliente;0;0;3389;16142;0;0;16142;0;0;0;3389;19531;19531;2023;2023;1;1.06;8.133757939153409;158860;19531
2023-01-24;2023;1;1;30657033770;Sin cliente;804;7660;1358;6470;0;0;14130;0;0;0;2163;17282;17282;2023;2023;1;1.06;8.133757939153409;140568;17282
2023-01-24;2023;1;1;30657033770;Sin cliente;0;0;159615;760075;0;0;760075;0;0;0;159615;919691;919691;2023;2023;1;1.06;8.133757939153409;7480544;919691
2023-01-24;2023;1;1;30657033770;Sin cliente;0;0;4459;21234;0;0;21234;0;0;0;4459;27418;27418;2023;2023;1;1.06;8.133757939153409;223011;27418
2023-01-24;2023;1;1;30657033770;Sin cliente;0;0;5629;26807;0;0;26807;0;0;0;5629;33240;33240;2023;2023;1;1.06;8.133757939153409;270366;33240
2023-01-25;2023;1;1;30657033770;Sin cliente;3018;28752;0;0;0;0;28752;0;0;0;3018;31770;31770;2023;2023;1;1.06;8.133757939153409;258409;31770
2023-01-25;2023;1;1;30657033770;Sin cliente;0;0;959;4570;0;0;4570;0;0;0;959;5529;5529;2023;2023;1;1.06;8.133757939153409;44972;5529
2023-01-25;2023;1;1;30657033770;Sin cliente;0;0;1187;5655;0;0;5655;0;0;0;1187;6842;6842;2023;2023;1;1.06;8.133757939153409;55651;6842
2023-01-25;2023;1;1;30657033770;Sin cliente;0;0;17348;82613;0;0;82613;0;0;0;17348;112378;112378;2023;2023;1;1.06;8.133757939153409;914055;112378
2023-01-25;2023;1;1;30657033770;Sin cliente;0;0;957;4559;0;0;4559;0;0;0;957;6098;6098;2023;2023;1;1.06;8.133757939153409;49600;6098
2023-01-26;2023;1;1;30657033770;Sin cliente;3072;29257;0;0;0;0;29257;0;0;0;3072;32329;32329;2023;2023;1;1.06;8.133757939153409;262956;32329
2023-01-26;2023;1;1;30657033770;Sin cliente;0;0;1047;4988;0;0;4988;0;0;0;1047;7570;7570;2023;2023;1;1.06;8.133757939153409;61573;7570
2023-01-26;2023;1;1;30657033770;Sin cliente;0;0;859;4090;0;0;4090;0;0;0;859;4950;4950;2023;2023;1;1.06;8.133757939153409;40262;4950
2023-01-26;2023;1;1;30657033770;Sin cliente;0;0;7653;36446;0;0;36446;0;0;0;7653;44100;44100;2023;2023;1;1.06;8.133757939153409;358699;44100
2023-01-26;2023;1;4;30657033770;Sin cliente;0;0;11544;54976;0;0;54976;0;0;0;11544;66520;66520;2023;2023;1;1.06;8.133757939153409;541058;66520
2023-01-27;2023;1;1;30657033770;Sin cliente;1542;14688;0;0;0;0;14688;0;0;0;1542;16230;16230;2023;2023;1;1.06;8.133757939153409;132011;16230
2023-01-27;2023;1;1;30657033770;Sin cliente;0;0;8169;38900;0;0;38900;0;0;0;8169;47070;47070;2023;2023;1;1.06;8.133757939153409;382856;47070
2023-01-27;2023;1;1;30657033770;Sin cliente;670;6389;0;0;0;0;6389;0;0;0;670;7060;7060;2023;2023;1;1.06;8.133757939153409;57424;7060
2023-01-27;2023;1;1;30657033770;Sin cliente;0;0;1007;4796;0;0;4796;0;0;0;1007;7278;7278;2023;2023;1;1.06;8.133757939153409;59197;7278
2023-01-27;2023;1;1;30657033770;Sin cliente;0;0;21086;100413;0;0;100413;0;0;0;21086;121500;121500;2023;2023;1;1.06;8.133757939153409;988252;121500
2023-01-27;2023;1;1;30657033770;Sin cliente;0;0;4443;21158;0;0;21158;0;0;0;4443;25601;25601;2023;2023;1;1.06;8.133757939153409;208232;25601
2023-01-28;2023;1;1;30657033770;Sin cliente;3354;31946;0;0;0;0;31946;0;0;0;3354;35301;35301;2023;2023;1;1.06;8.133757939153409;287130;35301
2023-01-28;2023;1;1;30657033770;Sin cliente;7014;66800;13864;66020;0;0;132820;0;0;0;20878;153698;153698;2023;2023;1;1.06;8.133757939153409;1250142;153698
2023-01-30;2023;1;1;30657033770;Sin cliente;13733;130791;0;0;0;0;130791;0;0;0;13733;149756;149756;2023;2023;1;1.06;8.133757939153409;1218079;149756
2023-01-31;2023;1;1;30657033770;Sin cliente;0;0;9240;44000;0;0;44000;0;0;0;9240;56320;56320;2023;2023;1;1.06;8.133757939153409;458093;56320
2023-01-31;2023;1;1;30657033770;Sin cliente;850;8099;8522;40582;0;0;48682;0;0;0;9372;61584;61584;2023;2023;1;1.06;8.133757939153409;500909;61584
2023-01-31;2023;1;1;30657033770;Sin cliente;2012;19168;0;0;0;0;19168;0;0;0;2012;21180;21180;2023;2023;1;1.06;8.133757939153409;172273;21180
2023-01-31;2023;1;1;30657033770;Sin cliente;2012;19168;0;0;0;0;19168;0;0;0;2012;21180;21180;2023;2023;1;1.06;8.133757939153409;172273;21180
2023-01-31;2023;1;1;30657033770;Sin cliente;0;0;6076;28934;0;0;28934;0;0;0;6076;36570;36570;2023;2023;1;1.06;8.133757939153409;297452;36570
2023-01-31;2023;1;1;30657033770;Sin cliente;0;0;3654;17403;0;0;17403;0;0;0;3654;21580;21580;2023;2023;1;1.06;8.133757939153409;175526;21580
2023-02-01;2023;2;1;30657033770;Sin cliente;3623;34506;0;0;0;0;34506;0;0;0;3623;38130;38130;2023;2023;2;1.12996;7.630166922282748;290938;38130
2023-02-01;2023;2;1;30657033770;Sin cliente;408;3891;19655;93596;0;0;97488;0;0;0;20063;121451;121451;2023;2023;2;1.12996;7.630166922282748;926691;121451
2023-02-01;2023;2;1;30657033770;Sin cliente;0;0;1704;8115;0;0;8115;0;0;0;1704;9820;9820;2023;2023;2;1.12996;7.630166922282748;74928;9820
2023-02-01;2023;2;1;30657033770;Sin cliente;0;0;2734;13019;0;0;13019;0;0;0;2734;16340;16340;2023;2023;2;1.12996;7.630166922282748;124677;16340
2023-02-01;2023;2;1;30657033770;Sin cliente;0;0;11251;53579;0;0;53579;0;0;0;11251;66973;66973;2023;2023;2;1.12996;7.630166922282748;511015;66973
2023-02-01;2023;2;1;30657033770;Sin cliente;0;0;49598;236182;0;0;236182;0;0;0;49598;295228;295228;2023;2023;2;1.12996;7.630166922282748;2252639;295228
2023-02-01;2023;2;1;30657033770;Sin cliente;0;0;381;1818;0;0;1818;0;0;0;381;2200;2200;2023;2023;2;1.12996;7.630166922282748;16786;2200
2023-02-01;2023;2;1;30657033770;Sin cliente;0;0;12793;60921;0;0;60921;0;0;0;12793;82643;82643;2023;2023;2;1.12996;7.630166922282748;630580;82643
2023-02-01;2023;2;11;30657033770;Sin cliente;0;0;0;0;0;0;0;0;0;0;0;4800;4800;2023;2023;2;1.12996;7.630166922282748;36625;4800
2023-02-02;2023;2;1;30657033770;Sin cliente;0;0;3070;14620;0;0;14620;0;0;0;3070;17691;17691;2023;2023;2;1.12996;7.630166922282748;134985;17691
2023-02-02;2023;2;1;30657033770;Sin cliente;2898;27605;0;0;0;0;27605;0;0;0;2898;30504;30504;2023;2023;2;1.12996;7.630166922282748;232751;30504
2023-02-02;2023;2;1;30657033770;Sin cliente;0;0;972;4629;0;0;4629;0;0;0;972;7025;7025;2023;2023;2;1.12996;7.630166922282748;53602;7025
2023-02-02;2023;2;1;30657033770;Sin cliente;0;0;7910;37667;0;0;37667;0;0;0;7910;48214;48214;2023;2023;2;1.12996;7.630166922282748;367881;48214
2023-02-02;2023;2;1;30657033770;Sin cliente;0;0;1598;7611;0;0;7611;0;0;0;1598;9514;9514;2023;2023;2;1.12996;7.630166922282748;72593;9514
2023-02-02;2023;2;1;30657033770;Sin cliente;1613;15365;0;0;0;0;15365;0;0;0;1613;16978;16978;2023;2023;2;1.12996;7.630166922282748;129545;16978
2023-02-02;2023;2;1;30657033770;Sin cliente;0;0;557;2657;0;0;2657;0;0;0;557;3294;3294;2023;2023;2;1.12996;7.630166922282748;25134;3294
2023-02-02;2023;2;1;30657033770;Sin cliente;0;0;2082;9917;0;0;9917;0;0;0;2082;12000;12000;2023;2023;2;1.12996;7.630166922282748;91562;12000
2023-02-02;2023;2;3;30657033770;Sin cliente;0;0;1539;7330;0;0;7330;0;0;0;1539;-9162;-9162;2023;2023;1;1.06;8.133757939153409;-74521;-9162
2023-02-03;2023;2;1;30657033770;Sin cliente;0;0;2312;11010;0;0;11010;0;0;0;2312;13322;13322;2023;2023;2;1.12996;7.630166922282748;101649;13322
2023-02-03;2023;2;1;30657033770;Sin cliente;0;0;28;134;0;0;134;0;0;0;28;163;163;2023;2023;2;1.12996;7.630166922282748;1244;163
2023-02-03;2023;2;1;30657033770;Sin cliente;0;0;3604;17166;0;0;17166;0;0;0;3604;21543;21543;2023;2023;2;1.12996;7.630166922282748;164377;21543
2023-02-03;2023;2;1;30657033770;Sin cliente;2955;28151;0;0;0;0;28151;0;0;0;2955;31107;31107;2023;2023;2;1.12996;7.630166922282748;237352;31107
2023-02-03;2023;2;1;30657033770;Sin cliente;0;0;34;163;0;0;163;0;0;0;34;213;213;2023;2023;2;1.12996;7.630166922282748;1625;213
2023-02-03;2023;2;1;30657033770;Sin cliente;0;0;3475;16551;0;0;16551;0;0;0;3475;20027;20027;2023;2023;2;1.12996;7.630166922282748;152809;20027
2023-02-03;2023;2;1;30657033770;Sin cliente;0;0;8369;39855;0;0;39855;0;0;0;8369;48225;48225;2023;2023;2;1.12996;7.630166922282748;367965;48225
2023-02-03;2023;2;1;30657033770;Sin cliente;0;0;0;0;534;1980;1980;0;0;0;534;2593;2593;2023;2023;2;1.12996;7.630166922282748;19785;2593
2023-02-06;2023;2;1;30657033770;Sin cliente;0;0;1259;5998;0;0;5998;0;0;0;1259;7258;7258;2023;2023;2;1.12996;7.630166922282748;55380;7258
2023-02-06;2023;2;1;30657033770;Sin cliente;0;0;1786;8506;0;0;8506;0;0;0;1786;10292;10292;2023;2023;2;1.12996;7.630166922282748;78530;10292
2023-02-06;2023;2;1;30657033770;Sin cliente;0;0;1091;5199;0;0;5199;0;0;0;1091;7890;7890;2023;2023;2;1.12996;7.630166922282748;60202;7890
2023-02-06;2023;2;1;30657033770;Sin cliente;0;0;1512;7203;0;0;7203;0;0;0;1512;9004;9004;2023;2023;2;1.12996;7.630166922282748;68702;9004
2023-02-07;2023;2;1;30657033770;Sin cliente;0;0;34398;163800;0;0;163800;0;0;0;34398;209664;209664;2023;2023;2;1.12996;7.630166922282748;1599771;209664
2023-02-07;2023;2;1;30657033770;Sin cliente;0;0;18856;89790;0;0;89790;0;0;0;18856;112238;112238;2023;2023;2;1.12996;7.630166922282748;856395;112238
2023-02-07;2023;2;1;30657033770;Sin cliente;1449;13802;0;0;0;0;13802;0;0;0;1449;15252;15252;2023;2023;2;1.12996;7.630166922282748;116375;15252
2023-02-07;2023;2;1;30657033770;Sin cliente;0;0;309;1472;0;0;1472;0;0;0;309;1781;1781;2023;2023;2;1.12996;7.630166922282748;13589;1781
2023-02-07;2023;2;1;30657033770;Sin cliente;0;0;1314;6259;0;0;6259;0;0;0;1314;9193;9193;2023;2023;2;1.12996;7.630166922282748;70144;9193
2023-02-07;2023;2;1;30657033770;Sin cliente;1603;15271;6081;28957;0;0;44229;0;0;0;7684;55001;55001;2023;2023;2;1.12996;7.630166922282748;419667;55001
2023-02-07;2023;2;1;30657033770;Sin cliente;12627;120262;0;0;0;0;120262;0;0;0;12627;137700;137700;2023;2023;2;1.12996;7.630166922282748;1050674;137700
2023-02-07;2023;2;1;30657033770;Sin cliente;0;0;12495;59504;0;0;59504;0;0;0;12495;72000;72000;2023;2023;2;1.12996;7.630166922282748;549372;72000
2023-02-07;2023;2;1;30657033770;Sin cliente;0;0;17702;84297;0;0;84297;0;0;0;17702;102000;102000;2023;2023;2;1.12996;7.630166922282748;778277;102000
2023-02-07;2023;2;1;30657033770;Sin cliente;0;0;8891;42341;0;0;42341;0;0;0;8891;53691;53691;2023;2023;2;1.12996;7.630166922282748;409671;53691
2023-02-07;2023;2;1;30657033770;Sin cliente;0;0;1951;9293;0;0;9293;0;0;0;1951;11895;11895;2023;2023;2;1.12996;7.630166922282748;90761;11895
2023-02-08;2023;2;1;30657033770;Sin cliente;0;0;21945;104504;0;0;104504;0;0;0;21945;126450;126450;2023;2023;2;1.12996;7.630166922282748;964835;126450
2023-02-08;2023;2;1;30657033770;Sin cliente;0;0;9802;46678;0;0;46678;0;0;0;9802;64223;64223;2023;2023;2;1.12996;7.630166922282748;490032;64223
