FechaEmision;Año;Mes;Tipo de Comprobante;Nro. Doc. Receptor;DenominacionReceptor;IVA 10,5%;Imp. Neto Gravado IVA 10,5%;IVA 21%;Imp. Neto Gravado IVA 21%;IVA 27%;Imp. Neto Gravado IVA 27%;Imp. Neto Gravado Total;Imp. Neto No Gravado;Imp. Op. Exentas;Otros Tributos;Total IVA;Imp. Total;TotalVenta;Anio;Anio_ajuste;Mes_ajuste;IPC_fila;Coef_Deflactor;TotalVenta_Real;TotalVenta_Nominal
2023-10-02;2023;10;1;30657033770;Sin cliente;0;0;3276;15601;0;0;15601;0;0;0;3276;19501;19501;2023;2023;10;2.198288206578571;3.7513286625415994;73155;19501
2023-10-02;2023;10;1;30657033770;Sin cliente;0;0;1329;6331;0;0;6331;0;0;0;1329;7661;7661;2023;2023;10;2.198288206578571;3.7513286625415994;28739;7661
2023-10-02;2023;10;1;30657033770;Sin cliente;0;0;2418;11518;0;0;11518;0;0;0;2418;13937;13937;2023;2023;10;2.198288206578571;3.7513286625415994;52282;13937
2023-10-02;2023;10;1;30657033770;Sin cliente;0;0;1260;6000;0;0;6000;0;0;0;1260;7260;7260;2023;2023;10;2.198288206578571;3.7513286625415994;27235;7260
2023-10-02;2023;10;1;30657033770;Sin cliente;9985;95103;0;0;0;0;95103;0;0;0;9985;105089;105089;2023;2023;10;2.198288206578571;3.7513286625415994;394223;105089
2023-10-02;2023;10;1;30657033770;Sin cliente;0;0;3071;14628;0;0;14628;0;0;0;3071;17700;17700;2023;2023;10;2.198288206578571;3.7513286625415994;66399;17700
2023-10-02;2023;10;1;30657033770;Sin cliente;0;0;9783;46589;0;0;46589;0;0;0;9783;56373;56373;2023;2023;10;2.198288206578571;3.7513286625415994;211474;56373
2023-10-02;2023;10;1;30657033770;Sin cliente;0;0;39192;186630;0;0;186630;0;0;5598;39192;231421;231421;2023;2023;10;2.198288206578571;3.7513286625415994;868136;231421
2023-10-02;2023;10;1;30657033770;Sin cliente;0;0;13146;62603;0;0;62603;0;0;0;13146;75750;75750;2023;2023;10;2.198288206578571;3.7513286625415994;284163;75750
2023-10-02;2023;10;1;30657033770;Sin cliente;0;0;21869;104142;0;0;104142;0;0;0;21869;126012;126012;2023;2023;10;2.198288206578571;3.7513286625415994;472712;126012
2023-10-02;2023;10;1;30657033770;Sin cliente;10497;99973;0;0;0;0;99973;0;0;0;10497;110470;110470;2023;2023;10;2.198288206578571;3.7513286625415994;414409;110470
2023-10-02;2023;10;4;30657033770;Sin cliente;0;0;20392;97107;0;0;97107;0;0;0;20392;117500;117500;2023;2023;10;2.198288206578571;3.7513286625415994;440781;117500
2023-10-02;2023;10;11;30657033770;Sin cliente;0;0;0;0;0;0;0;0;0;0;0;8800;8800;2023;2023;10;2.198288206578571;3.7513286625415994;33012;8800
2023-10-03;2023;10;1;30657033770;Sin cliente;0;0;1853;8826;0;0;8826;0;0;0;1853;8826;8826;2023;2023;10;2.198288206578571;3.7513286625415994;33109;8826
2023-10-03;2023;10;1;30657033770;Sin cliente;0;0;28560;136000;0;0;136000;0;0;0;28560;170000;170000;2023;2023;10;2.198288206578571;3.7513286625415994;637726;170000
2023-10-03;2023;10;1;30657033770;Sin cliente;19971;190207;0;0;0;0;190207;0;0;0;19971;210179;210179;2023;2023;10;2.198288206578571;3.7513286625415994;788451;210179
2023-10-03;2023;10;1;30657033770;Sin cliente;0;0;5806;27651;0;0;27651;0;0;0;5806;34564;34564;2023;2023;10;2.198288206578571;3.7513286625415994;129661;34564
2023-10-03;2023;10;1;30657033770;Sin cliente;0;0;1751;8340;0;0;8340;0;0;0;1751;11620;11620;2023;2023;10;2.198288206578571;3.7513286625415994;43590;11620
2023-10-03;2023;10;1;30657033770;Sin cliente;0;0;0;0;895;3316;3316;0;0;0;895;4211;4211;2023;2023;10;2.198288206578571;3.7513286625415994;15797;4211
2023-10-03;2023;10;1;30657033770;Sin cliente;8448;80461;0;0;0;0;80461;0;0;0;8448;88909;88909;2023;2023;10;2.198288206578571;3.7513286625415994;333527;88909
2023-10-04;2023;10;1;30657033770;Sin cliente;0;0;9371;44628;0;0;44628;0;0;0;9371;54000;54000;2023;2023;10;2.198288206578571;3.7513286625415994;202572;54000
2023-10-04;2023;10;1;30657033770;Sin cliente;0;0;53678;255613;0;0;255613;0;0;0;53678;309291;309291;2023;2023;10;2.198288206578571;3.7513286625415994;1160252;309291
2023-10-04;2023;10;1;30657033770;Sin cliente;0;0;6039;28760;0;0;28760;0;0;0;6039;34800;34800;2023;2023;10;2.198288206578571;3.7513286625415994;130546;34800
2023-10-04;2023;10;1;30657033770;Sin cliente;0;0;121;578;0;0;578;0;0;0;121;700;700;2023;2023;10;2.198288206578571;3.7513286625415994;2626;700
2023-10-04;2023;10;1;30657033770;Sin cliente;8438;80361;0;0;0;0;80361;0;0;0;8438;92416;92416;2023;2023;10;2.198288206578571;3.7513286625415994;346683;92416
2023-10-04;2023;10;1;30657033770;Sin cliente;0;0;37220;177240;0;0;177240;0;0;5317;37220;219777;219777;2023;2023;10;2.198288206578571;3.7513286625415994;824456;219777
2023-10-04;2023;10;1;30657033770;Sin cliente;12007;114354;0;0;0;0;114354;0;0;0;12007;126361;126361;2023;2023;10;2.198288206578571;3.7513286625415994;474022;126361
2023-10-04;2023;10;1;30657033770;Sin cliente;0;0;590;2809;0;0;2809;0;0;0;590;3400;3400;2023;2023;10;2.198288206578571;3.7513286625415994;12755;3400
2023-10-04;2023;10;1;30657033770;Sin cliente;2415;23009;0;0;0;0;23009;0;0;0;2415;25425;25425;2023;2023;10;2.198288206578571;3.7513286625415994;95378;25425
2023-10-04;2023;10;1;30657033770;Sin cliente;5728;54556;0;0;0;0;54556;0;0;0;5728;60285;60285;2023;2023;10;2.198288206578571;3.7513286625415994;226149;60285
2023-10-04;2023;10;1;30657033770;Sin cliente;0;0;24568;116994;0;0;116994;0;0;0;24568;159030;159030;2023;2023;10;2.198288206578571;3.7513286625415994;596574;159030
2023-10-04;2023;10;3;30657033770;Sin cliente;0;0;17724;84400;0;0;84400;0;0;0;17724;-102124;-102124;2023;2023;3;1.21696692;6.776274212831818;-692020;-102124
2023-10-05;2023;10;1;30657033770;Sin cliente;0;0;17636;83981;0;0;83981;0;0;0;17636;107496;107496;2023;2023;10;2.198288206578571;3.7513286625415994;403253;107496
2023-10-05;2023;10;1;30657033770;Sin cliente;0;0;7467;35557;0;0;35557;0;0;0;7467;44624;44624;2023;2023;10;2.198288206578571;3.7513286625415994;167399;44624
2023-10-05;2023;10;1;30657033770;Sin cliente;0;0;1958;9325;0;0;9325;0;0;0;1958;12300;12300;2023;2023;10;2.198288206578571;3.7513286625415994;46141;12300
2023-10-05;2023;10;1;30657033770;Sin cliente;16301;155251;0;0;0;0;155251;0;0;0;16301;171553;171553;2023;2023;10;2.198288206578571;3.7513286625415994;643552;171553
2023-10-05;2023;10;1;30657033770;Sin cliente;0;0;1759;8378;0;0;8378;0;0;0;1759;10472;10472;2023;2023;10;2.198288206578571;3.7513286625415994;39284;10472
2023-10-05;2023;10;1;30657033770;Sin cliente;1269;12088;2000;9526;0;0;21614;0;0;0;3269;24884;24884;2023;2023;10;2.198288206578571;3.7513286625415994;93348;24884
2023-10-05;2023;10;1;30657033770;Sin cliente;0;0;3276;15601;0;0;15601;0;0;0;3276;19501;19501;2023;2023;10;2.198288206578571;3.7513286625415994;73155;19501
2023-10-05;2023;10;1;30657033770;Sin cliente;13109;124855;0;0;0;0;124855;0;0;0;13109;137965;137965;2023;2023;10;2.198288206578571;3.7513286625415994;517552;137965
2023-10-05;2023;10;1;30657033770;Sin cliente;0;0;86776;413223;0;0;413223;0;0;0;86776;500000;500000;2023;2023;10;2.198288206578571;3.7513286625415994;1875664;500000
2023-10-05;2023;10;1;30657033770;Sin cliente;5996;57106;0;0;0;0;57106;0;0;0;5996;63103;63103;2023;2023;10;2.198288206578571;3.7513286625415994;236720;63103
2023-10-05;2023;10;1;30657033770;Sin cliente;6778;64555;0;0;0;0;64555;0;0;0;6778;71333;71333;2023;2023;10;2.198288206578571;3.7513286625415994;267594;71333
2023-10-05;2023;10;1;30657033770;Sin cliente;0;0;10385;49452;0;0;49452;0;0;0;10385;62602;62602;2023;2023;10;2.198288206578571;3.7513286625415994;234841;62602
2023-10-06;2023;10;1;30657033770;Sin cliente;0;0;18499;88090;0;0;88090;0;0;0;18499;106590;106590;2023;2023;10;2.198288206578571;3.7513286625415994;399854;106590
2023-10-06;2023;10;1;30657033770;Sin cliente;0;0;6011;28626;0;0;28626;0;0;0;6011;35926;35926;2023;2023;10;2.198288206578571;3.7513286625415994;134770;35926
2023-10-06;2023;10;1;30657033770;Sin cliente;0;0;37487;178512;0;0;178512;0;0;0;37487;216000;216000;2023;2023;10;2.198288206578571;3.7513286625415994;810287;216000
2023-10-06;2023;10;1;30657033770;Sin cliente;0;0;19041;90675;0;0;90675;0;0;0;19041;109717;109717;2023;2023;10;2.198288206578571;3.7513286625415994;411585;109717
2023-10-06;2023;10;1;30657033770;Sin cliente;0;0;25643;122114;0;0;122114;0;0;0;25643;147758;147758;2023;2023;10;2.198288206578571;3.7513286625415994;554289;147758
2023-10-06;2023;10;1;30657033770;Sin cliente;17300;164762;0;0;0;0;164762;0;0;0;17300;182062;182062;2023;2023;10;2.198288206578571;3.7513286625415994;682974;182062
2023-10-06;2023;10;1;30657033770;Sin cliente;0;0;7826;37267;0;0;37267;0;0;2608;7826;47702;47702;2023;2023;10;2.198288206578571;3.7513286625415994;178946;47702
2023-10-06;2023;10;1;30657033770;Sin cliente;1187;11313;0;0;0;0;11313;0;0;0;1187;12501;12501;2023;2023;10;2.198288206578571;3.7513286625415994;46895;12501
2023-10-06;2023;10;1;30657033770;Sin cliente;11267;107313;0;0;0;0;107313;0;0;0;11267;118581;118581;2023;2023;10;2.198288206578571;3.7513286625415994;444836;118581
2023-10-06;2023;10;3;30657033770;Sin cliente;0;0;1329;6331;0;0;6331;0;0;0;1329;-7661;-7661;2023;2023;10;2.198288206578571;3.7513286625415994;-28739;-7661
2023-10-07;2023;10;1;30657033770;Sin cliente;832;7923;0;0;0;0;7923;0;0;0;832;8756;8756;2023;2023;10;2.198288206578571;3.7513286625415994;32847;8756
2023-10-07;2023;10;1;30657033770;Sin cliente;0;0;21443;102111;0;0;102111;0;0;0;21443;130702;130702;2023;2023;10;2.198288206578571;3.7513286625415994;490306;130702
2023-10-07;2023;10;1;30657033770;Sin cliente;0;0;6403;30491;0;0;30491;0;0;0;6403;36894;36894;2023;2023;10;2.198288206578571;3.7513286625415994;138402;36894
2023-10-07;2023;10;1;30657033770;Sin cliente;111572;1062597;0;0;0;0;1062597;0;0;0;111572;1216673;1216673;2023;2023;10;2.198288206578571;3.7513286625415994;4564140;1216673
2023-10-07;2023;10;1;30657033770;Sin cliente;924;8806;0;0;0;0;8806;0;0;0;924;9731;9731;2023;2023;10;2.198288206578571;3.7513286625415994;36504;9731
2023-10-07;2023;10;1;30657033770;Sin cliente;10117;96360;0;0;0;0;96360;0;0;0;10117;106478;106478;2023;2023;10;2.198288206578571;3.7513286625415994;399434;106478
2023-10-09;2023;10;1;30657033770;Sin cliente;0;0;14077;67037;0;0;67037;0;0;0;14077;81115;81115;2023;2023;10;2.198288206578571;3.7513286625415994;304289;81115
2023-10-09;2023;10;1;30657033770;Sin cliente;0;0;1711;8148;0;0;8148;0;0;0;1711;9859;9859;2023;2023;10;2.198288206578571;3.7513286625415994;36984;9859
2023-10-09;2023;10;1;30657033770;Sin cliente;0;0;7140;34000;0;0;34000;0;0;0;7140;42500;42500;2023;2023;10;2.198288206578571;3.7513286625415994;159431;42500
2023-10-09;2023;10;1;30657033770;Sin cliente;0;0;6074;28925;0;0;28925;0;0;0;6074;35000;35000;2023;2023;10;2.198288206578571;3.7513286625415994;131297;35000
2023-10-09;2023;10;1;30657033770;Sin cliente;0;0;3842;18295;0;0;18295;0;0;0;3842;22137;22137;2023;2023;10;2.198288206578571;3.7513286625415994;83043;22137
2023-10-09;2023;10;1;30657033770;Sin cliente;1197;11403;81055;385977;0;0;397380;0;0;0;82252;507450;507450;2023;2023;10;2.198288206578571;3.7513286625415994;1903612;507450
2023-10-09;2023;10;1;30657033770;Sin cliente;0;0;13800;65714;0;0;65714;0;0;0;13800;82142;82142;2023;2023;10;2.198288206578571;3.7513286625415994;308142;82142
2023-10-09;2023;10;1;30657033770;Sin cliente;0;0;14700;70000;0;0;70000;0;0;0;14700;84700;84700;2023;2023;10;2.198288206578571;3.7513286625415994;317738;84700
2023-10-09;2023;10;1;30657033770;Sin cliente;0;0;52656;250743;0;0;250743;0;0;0;52656;303400;303400;2023;2023;10;2.198288206578571;3.7513286625415994;1138153;303400
2023-10-09;2023;10;1;30657033770;Sin cliente;16664;158713;0;0;0;0;158713;0;0;0;16664;175378;175378;2023;2023;10;2.198288206578571;3.7513286625415994;657901;175378
2023-10-09;2023;10;1;30657033770;Sin cliente;8959;85326;0;0;0;0;85326;0;0;0;8959;94286;94286;2023;2023;10;2.198288206578571;3.7513286625415994;353698;94286
2023-10-10;2023;10;1;30657033770;Sin cliente;0;0;10431;49672;0;0;49672;0;0;0;10431;49672;49672;2023;2023;10;2.198288206578571;3.7513286625415994;186336;49672
2023-10-10;2023;10;1;30657033770;Sin cliente;0;0;3364;16023;0;0;16023;0;0;0;3364;20509;20509;2023;2023;10;2.198288206578571;3.7513286625415994;76936;20509
2023-10-10;2023;10;1;30657033770;Sin cliente;0;0;19530;93000;0;0;93000;0;0;0;19530;116250;116250;2023;2023;10;2.198288206578571;3.7513286625415994;436092;116250
2023-10-10;2023;10;1;30657033770;Sin cliente;0;0;26399;125713;0;0;125713;0;0;0;26399;160913;160913;2023;2023;10;2.198288206578571;3.7513286625415994;603638;160913
2023-10-10;2023;10;1;30657033770;Sin cliente;19971;190207;0;0;0;0;190207;0;0;0;19971;210179;210179;2023;2023;10;2.198288206578571;3.7513286625415994;788451;210179
2023-10-10;2023;10;1;30657033770;Sin cliente;0;0;1910;9098;0;0;9098;0;0;0;1910;12726;12726;2023;2023;10;2.198288206578571;3.7513286625415994;47739;12726
2023-10-10;2023;10;1;30657033770;Sin cliente;0;0;13305;63360;0;0;63360;0;0;0;13305;79516;79516;2023;2023;10;2.198288206578571;3.7513286625415994;298291;79516
2023-10-10;2023;10;1;30657033770;Sin cliente;0;0;21045;100214;0;0;100214;0;0;0;21045;121260;121260;2023;2023;10;2.198288206578571;3.7513286625415994;454886;121260
2023-10-10;2023;10;1;30657033770;Sin cliente;0;0;1524602;7260014;0;0;7260014;0;0;0;1524602;8784617;8784617;2023;2023;10;2.198288206578571;3.7513286625415994;32953986;8784617
2023-10-10;2023;10;1;30657033770;Sin cliente;60244;573755;0;0;0;0;573755;0;0;0;60244;634000;634000;2023;2023;10;2.198288206578571;3.7513286625415994;2378342;634000
2023-10-10;2023;10;1;30657033770;Sin cliente;0;0;118016;561983;0;0;561983;0;0;0;118016;680000;680000;2023;2023;10;2.198288206578571;3.7513286625415994;2550903;680000
2023-10-10;2023;10;1;30657033770;Sin cliente;2014;19189;0;0;0;0;19189;0;0;0;2014;21203;21203;2023;2023;10;2.198288206578571;3.7513286625415994;79539;21203
2023-10-10;2023;10;1;30657033770;Sin cliente;6438;61316;0;0;0;0;61316;0;0;0;6438;67754;67754;2023;2023;10;2.198288206578571;3.7513286625415994;254168;67754
2023-10-10;2023;10;1;30657033770;Sin cliente;0;0;21588;102803;0;0;102803;0;0;0;21588;130914;130914;2023;2023;10;2.198288206578571;3.7513286625415994;491101;130914
2023-10-10;2023;10;11;30657033770;Sin cliente;0;0;0;0;0;0;0;0;0;0;0;70000;70000;2023;2023;10;2.198288206578571;3.7513286625415994;262593;70000
2023-10-10;2023;10;11;30657033770;Sin cliente;0;0;0;0;0;0;0;0;0;0;0;59000;59000;2023;2023;10;2.198288206578571;3.7513286625415994;221328;59000
2023-10-11;2023;10;1;30657033770;Sin cliente;0;0;10431;49672;0;0;49672;0;0;0;10431;49672;49672;2023;2023;10;2.198288206578571;3.7513286625415994;186336;49672
2023-10-11;2023;10;1;30657033770;Sin cliente;0;0;7089;33760;0;0;33760;0;0;0;7089;40849;40849;2023;2023;10;2.198288206578571;3.7513286625415994;153238;40849
2023-10-11;2023;10;1;30657033770;Sin cliente;0;0;28477;135605;0;0;135605;0;0;0;28477;170185;170185;2023;2023;10;2.198288206578571;3.7513286625415994;638420;170185
2023-10-11;2023;10;1;30657033770;Sin cliente;0;0;47495;226167;0;0;226167;0;0;0;47495;273662;273662;2023;2023;10;2.198288206578571;3.7513286625415994;1026596;273662
2023-10-11;2023;10;1;30657033770;Sin cliente;1269;12088;2000;9526;0;0;21614;0;0;0;3269;24884;24884;2023;2023;10;2.198288206578571;3.7513286625415994;93348;24884
2023-10-11;2023;10;1;30657033770;Sin cliente;0;0;34676;165123;0;0;165123;0;0;0;34676;199800;199800;2023;2023;10;2.198288206578571;3.7513286625415994;749515;199800
2023-10-11;2023;10;1;30657033770;Sin cliente;0;0;11714;55785;0;0;55785;0;0;0;11714;67500;67500;2023;2023;10;2.198288206578571;3.7513286625415994;253215;67500
2023-10-11;2023;10;1;30657033770;Sin cliente;10329;98373;0;0;0;0;98373;0;0;0;10329;108702;108702;2023;2023;10;2.198288206578571;3.7513286625415994;407777;108702
2023-10-11;2023;10;1;30657033770;Sin cliente;0;0;18785;89456;0;0;89456;0;0;0;18785;121515;121515;2023;2023;10;2.198288206578571;3.7513286625415994;455843;121515
2023-10-11;2023;10;3;30657033770;Sin cliente;0;0;10431;49672;0;0;49672;0;0;0;10431;-49672;-49672;2023;2023;10;2.198288206578571;3.7513286625415994;-186336;-49672
2023-10-12;2023;10;1;30657033770;Sin cliente;0;0;11677;55608;0;0;55608;0;0;0;11677;67286;67286;2023;2023;10;2.198288206578571;3.7513286625415994;252412;67286
2023-10-12;2023;10;1;30657033770;Sin cliente;3157;30074;0;0;0;0;30074;0;0;0;3157;33231;33231;2023;2023;10;2.198288206578571;3.7513286625415994;124660;33231
2023-10-12;2023;10;1;30657033770;Sin cliente;0;0;12755;60739;0;0;60739;0;0;0;12755;73495;73495;2023;2023;10;2.198288206578571;3.7513286625415994;275704;73495
2023-10-12;2023;10;1;30657033770;Sin cliente;0;0;13178;62756;0;0;62756;0;0;0;13178;80328;80328;2023;2023;10;2.198288206578571;3.7513286625415994;301337;80328
2023-10-12;2023;10;1;30657033770;Sin cliente;0;0;4362;20773;0;0;20773;0;0;0;4362;25135;25135;2023;2023;10;2.198288206578571;3.7513286625415994;94290;25135
2023-10-12;2023;10;1;30657033770;Sin cliente;0;0;0;0;2441;9041;9041;0;0;0;2441;11844;11844;2023;2023;10;2.198288206578571;3.7513286625415994;44431;11844
2023-10-12;2023;10;1;30657033770;Sin cliente;0;0;0;0;1322;4898;4898;0;0;0;1322;6417;6417;2023;2023;10;2.198288206578571;3.7513286625415994;24072;6417
2023-10-12;2023;10;1;30657033770;Sin cliente;721;6872;0;0;0;0;6872;0;0;0;721;7593;7593;2023;2023;10;2.198288206578571;3.7513286625415994;28484;7593
2023-10-12;2023;10;1;30657033770;Sin cliente;0;0;252694;1203305;0;0;1203305;0;0;0;252694;1456000;1456000;2023;2023;10;2.198288206578571;3.7513286625415994;5461935;1456000
2023-10-12;2023;10;1;30657033770;Sin cliente;2087;19884;0;0;0;0;19884;0;0;0;2087;21971;21971;2023;2023;10;2.198288206578571;3.7513286625415994;82420;21971
2023-10-13;2023;10;1;30657033770;Sin cliente;0;0;9090;43290;0;0;43290;0;0;0;9090;52380;52380;2023;2023;10;2.198288206578571;3.7513286625415994;196495;52380
2023-10-13;2023;10;1;30657033770;Sin cliente;507;4835;0;0;0;0;4835;0;0;0;507;5343;5343;2023;2023;10;2.198288206578571;3.7513286625415994;20043;5343
2023-10-13;2023;10;1;30657033770;Sin cliente;2802;26692;0;0;0;0;26692;0;0;0;2802;29495;29495;2023;2023;10;2.198288206578571;3.7513286625415994;110645;29495
2023-10-14;2023;10;1;30657033770;Sin cliente;0;0;8011;38150;0;0;38150;0;0;0;8011;48832;48832;2023;2023;10;2.198288206578571;3.7513286625415994;183185;48832
2023-10-14;2023;10;1;30657033770;Sin cliente;0;0;0;0;7200;26670;26670;0;0;0;7200;37141;37141;2023;2023;10;2.198288206578571;3.7513286625415994;139328;37141
2023-10-14;2023;10;1;30657033770;Sin cliente;507;4835;0;0;0;0;4835;0;0;0;507;5343;5343;2023;2023;10;2.198288206578571;3.7513286625415994;20043;5343
2023-10-14;2023;10;1;30657033770;Sin cliente;3138;29885;0;0;0;0;29885;0;0;0;3138;33023;33023;2023;2023;10;2.198288206578571;3.7513286625415994;123880;33023
2023-10-16;2023;10;1;30657033770;Sin cliente;0;0;2952;14061;0;0;14061;0;0;0;2952;19308;19308;2023;2023;10;2.198288206578571;3.7513286625415994;72431;19308
2023-10-16;2023;10;1;30657033770;Sin cliente;1607;15307;0;0;0;0;15307;0;0;0;1607;16915;16915;2023;2023;10;2.198288206578571;3.7513286625415994;63454;16915
2023-10-16;2023;10;1;30657033770;Sin cliente;0;0;14700;70000;0;0;70000;0;0;0;14700;84700;84700;2023;2023;10;2.198288206578571;3.7513286625415994;317738;84700
2023-10-17;2023;10;1;30657033770;Sin cliente;0;0;1512;7202;0;0;7202;0;0;0;1512;10035;10035;2023;2023;10;2.198288206578571;3.7513286625415994;37645;10035
2023-10-17;2023;10;1;30657033770;Sin cliente;0;0;28353;135017;0;0;135017;0;0;0;28353;169447;169447;2023;2023;10;2.198288206578571;3.7513286625415994;635651;169447
2023-10-17;2023;10;1;30657033770;Sin cliente;0;0;32130;153000;0;0;153000;0;0;0;32130;191250;191250;2023;2023;10;2.198288206578571;3.7513286625415994;717442;191250
2023-10-17;2023;10;1;30657033770;Sin cliente;0;0;722;3440;0;0;3440;230;0;103;722;4500;4500;2023;2023;10;2.198288206578571;3.7513286625415994;16881;4500
2023-10-17;2023;10;1;30657033770;Sin cliente;0;0;30632;145867;0;0;145867;0;0;0;30632;176500;176500;2023;2023;10;2.198288206578571;3.7513286625415994;662110;176500
2023-10-17;2023;10;1;30657033770;Sin cliente;1269;12088;2000;9526;0;0;21614;0;0;0;3269;24884;24884;2023;2023;10;2.198288206578571;3.7513286625415994;93348;24884
2023-10-17;2023;10;1;30657033770;Sin cliente;7988;76082;0;0;0;0;76082;0;0;0;7988;84071;84071;2023;2023;10;2.198288206578571;3.7513286625415994;315378;84071
2023-10-17;2023;10;1;30657033770;Sin cliente;0;0;2214;10542;0;0;10542;0;0;0;2214;14747;14747;2023;2023;10;2.198288206578571;3.7513286625415994;55321;14747
2023-10-17;2023;10;1;30657033770;Sin cliente;0;0;5244;24975;0;0;24975;0;0;0;5244;30220;30220;2023;2023;10;2.198288206578571;3.7513286625415994;113365;30220
2023-10-17;2023;10;1;30657033770;Sin cliente;22292;212314;0;0;0;0;212314;0;0;0;22292;234607;234607;2023;2023;10;2.198288206578571;3.7513286625415994;880088;234607
2023-10-17;2023;10;1;30657033770;Sin cliente;0;0;1817;8657;0;0;8657;635;0;259;1817;11379;11379;2023;2023;10;2.198288206578571;3.7513286625415994;42686;11379
2023-10-17;2023;10;1;30657033770;Sin cliente;1268;12084;0;0;0;0;12084;0;0;0;1268;13353;13353;2023;2023;10;2.198288206578571;3.7513286625415994;50091;13353
2023-10-17;2023;10;1;30657033770;Sin cliente;4454;42423;0;0;0;0;42423;0;0;0;4454;46878;46878;2023;2023;10;2.198288206578571;3.7513286625415994;175855;46878
2023-10-18;2023;10;1;30657033770;Sin cliente;0;0;6931;33006;0;0;33006;0;0;0;6931;41257;41257;2023;2023;10;2.198288206578571;3.7513286625415994;154769;41257
2023-10-18;2023;10;1;30657033770;Sin cliente;0;0;32536;154938;0;0;154938;0;0;0;32536;187474;187474;2023;2023;10;2.198288206578571;3.7513286625415994;703277;187474
2023-10-18;2023;10;1;30657033770;Sin cliente;1273;12127;53726;255840;0;0;267967;0;0;0;54999;341725;341725;2023;2023;10;2.198288206578571;3.7513286625415994;1281923;341725
2023-10-18;2023;10;1;30657033770;Sin cliente;0;0;3090;14718;0;0;14718;0;0;0;3090;18398;18398;2023;2023;10;2.198288206578571;3.7513286625415994;69017;18398
2023-10-18;2023;10;1;30657033770;Sin cliente;0;0;23732;113013;0;0;113013;0;0;0;23732;136746;136746;2023;2023;10;2.198288206578571;3.7513286625415994;512979;136746
2023-10-18;2023;10;1;30657033770;Sin cliente;0;0;10100;48099;0;0;48099;0;0;0;10100;58200;58200;2023;2023;10;2.198288206578571;3.7513286625415994;218327;58200
2023-10-18;2023;10;1;30657033770;Sin cliente;3626;34537;0;0;0;0;34537;0;0;0;3626;38164;38164;2023;2023;10;2.198288206578571;3.7513286625415994;143166;38164
2023-10-18;2023;10;1;30657033770;Sin cliente;15034;143188;0;0;0;0;143188;0;0;0;15034;158223;158223;2023;2023;10;2.198288206578571;3.7513286625415994;593546;158223
2023-10-19;2023;10;1;30657033770;Sin cliente;0;0;5189;24710;0;0;24710;0;0;0;5189;29899;29899;2023;2023;10;2.198288206578571;3.7513286625415994;112161;29899
2023-10-19;2023;10;1;30657033770;Sin cliente;0;0;5037;23987;0;0;23987;0;0;0;5037;30704;30704;2023;2023;10;2.198288206578571;3.7513286625415994;115181;30704
2023-10-19;2023;10;1;30657033770;Sin cliente;0;0;6001;28578;0;0;28578;0;0;0;6001;35723;35723;2023;2023;10;2.198288206578571;3.7513286625415994;134009;35723
2023-10-19;2023;10;1;30657033770;Sin cliente;29121;277343;0;0;0;0;277343;0;0;0;29121;306464;306464;2023;2023;10;2.198288206578571;3.7513286625415994;1149647;306464
2023-10-19;2023;10;1;30657033770;Sin cliente;0;0;13745;65454;0;0;65454;0;0;0;13745;79200;79200;2023;2023;10;2.198288206578571;3.7513286625415994;297105;79200
2023-10-19;2023;10;1;30657033770;Sin cliente;1898;18081;0;0;0;0;18081;0;0;0;1898;19980;19980;2023;2023;10;2.198288206578571;3.7513286625415994;74952;19980
2023-10-19;2023;10;1;30657033770;Sin cliente;0;0;22507;107180;0;0;107180;0;0;0;22507;129687;129687;2023;2023;10;2.198288206578571;3.7513286625415994;486499;129687
2023-10-19;2023;10;1;30657033770;Sin cliente;0;0;10314;49118;0;0;49118;0;0;0;10314;62080;62080;2023;2023;10;2.198288206578571;3.7513286625415994;232882;62080
2023-10-19;2023;10;1;30657033770;Sin cliente;0;0;52569;250332;0;0;250332;0;0;0;52569;339716;339716;2023;2023;10;2.198288206578571;3.7513286625415994;1274386;339716
2023-10-19;2023;10;51;30657033770;Sin cliente;0;0;1388;6611;0;0;6611;0;0;0;1388;8000;8000;2023;2023;10;2.198288206578571;3.7513286625415994;30011;8000
2023-10-20;2023;10;1;30657033770;Sin cliente;17974;171186;0;0;0;0;171186;0;0;0;17974;189161;189161;2023;2023;10;2.198288206578571;3.7513286625415994;709605;189161
2023-10-20;2023;10;1;30657033770;Sin cliente;0;0;23442;111629;0;0;111629;0;0;0;23442;142885;142885;2023;2023;10;2.198288206578571;3.7513286625415994;536009;142885
2023-10-20;2023;10;1;30657033770;Sin cliente;0;0;1432;6823;0;0;6823;0;0;0;1432;9507;9507;2023;2023;10;2.198288206578571;3.7513286625415994;35664;9507
2023-10-20;2023;10;1;30657033770;Sin cliente;0;0;20127;95843;0;0;95843;0;0;0;20127;123158;123158;2023;2023;10;2.198288206578571;3.7513286625415994;462006;123158
2023-10-20;2023;10;1;30657033770;Sin cliente;0;0;14972;71299;0;0;71299;0;0;0;14972;93005;93005;2023;2023;10;2.198288206578571;3.7513286625415994;348892;93005
2023-10-20;2023;10;1;30657033770;Sin cliente;0;0;246824;1175355;0;0;1175355;0;0;0;246824;1504454;1504454;2023;2023;10;2.198288206578571;3.7513286625415994;5643701;1504454
